"id_sector","tot_per_cen","opp_cen","opa_cen","temp_cen","desop","const_cen","tot_viv_cen","id_prov","dpa_despro","dpa_descan","dpa_despar","tot_viv_prec","tot_per_prec","ocup_prec","temp_prec","desop_prec","const_prec","colec_prec","id_can","id_par"
"030150001001",494,147,0,13,21,5,186,"03","CAÑAR","AZOGUES","AZOGUES",140,376,105,12,19,4,0,"0301","030150"
"030150001002",452,132,2,19,29,2,184,"03","CAÑAR","AZOGUES","AZOGUES",162,408,110,25,22,5,0,"0301","030150"
"030150001003",407,116,1,16,28,2,163,"03","CAÑAR","AZOGUES","AZOGUES",149,446,122,6,15,6,0,"0301","030150"
"030150001004",338,97,1,7,17,5,127,"03","CAÑAR","AZOGUES","AZOGUES",117,336,84,8,19,5,1,"0301","030150"
"030150001005",671,174,1,12,49,7,243,"03","CAÑAR","AZOGUES","AZOGUES",231,587,159,18,46,8,0,"0301","030150"
"030150001006",291,79,0,8,19,0,106,"03","CAÑAR","AZOGUES","AZOGUES",101,277,80,8,9,4,0,"0301","030150"
"030150001007",304,88,1,11,12,4,116,"03","CAÑAR","AZOGUES","AZOGUES",107,268,77,7,19,4,0,"0301","030150"
"030150001008",290,90,5,5,33,2,135,"03","CAÑAR","AZOGUES","AZOGUES",121,269,80,4,32,5,0,"0301","030150"
"030150002001",312,82,3,16,23,3,127,"03","CAÑAR","AZOGUES","AZOGUES",115,313,80,17,16,2,0,"0301","030150"
"030150002002",261,82,1,14,14,4,115,"03","CAÑAR","AZOGUES","AZOGUES",101,261,76,8,12,5,0,"0301","030150"
"030150002003",298,84,0,11,14,2,111,"03","CAÑAR","AZOGUES","AZOGUES",106,304,78,5,17,6,0,"0301","030150"
"030150002004",309,100,2,4,18,2,126,"03","CAÑAR","AZOGUES","AZOGUES",124,340,98,7,16,3,0,"0301","030150"
"030150002005",549,152,1,12,18,5,188,"03","CAÑAR","AZOGUES","AZOGUES",178,489,141,14,16,7,0,"0301","030150"
"030150002006",331,96,1,21,23,9,150,"03","CAÑAR","AZOGUES","AZOGUES",137,350,102,9,14,12,0,"0301","030150"
"030150002007",250,75,0,4,21,1,101,"03","CAÑAR","AZOGUES","AZOGUES",87,215,63,7,13,3,1,"0301","030150"
"030150003001",358,118,0,11,18,4,151,"03","CAÑAR","AZOGUES","AZOGUES",143,397,116,2,19,6,0,"0301","030150"
"030150003002",371,100,0,15,19,3,137,"03","CAÑAR","AZOGUES","AZOGUES",138,399,109,8,17,4,0,"0301","030150"
"030150003003",342,94,0,16,25,1,136,"03","CAÑAR","AZOGUES","AZOGUES",122,354,92,4,18,8,0,"0301","030150"
"030150003004",554,169,0,14,37,9,229,"03","CAÑAR","AZOGUES","AZOGUES",214,527,150,15,41,8,0,"0301","030150"
"030150003005",273,84,0,13,32,4,133,"03","CAÑAR","AZOGUES","AZOGUES",126,319,86,6,20,14,0,"0301","030150"
"030150003006",505,155,1,13,47,1,217,"03","CAÑAR","AZOGUES","AZOGUES",207,505,154,24,27,2,0,"0301","030150"
"030150003007",159,46,0,5,15,1,67,"03","CAÑAR","AZOGUES","AZOGUES",64,180,50,1,13,0,0,"0301","030150"
"030150003008",304,89,2,7,13,1,112,"03","CAÑAR","AZOGUES","AZOGUES",104,296,84,9,10,1,0,"0301","030150"
"030150003009",290,93,1,8,22,2,126,"03","CAÑAR","AZOGUES","AZOGUES",124,311,92,13,18,0,1,"0301","030150"
"030150003010",376,113,0,13,45,6,177,"03","CAÑAR","AZOGUES","AZOGUES",167,430,126,5,35,1,0,"0301","030150"
"030150003011",414,137,0,11,50,3,201,"03","CAÑAR","AZOGUES","AZOGUES",184,448,136,12,31,5,0,"0301","030150"
"030150004001",285,82,5,13,28,8,136,"03","CAÑAR","AZOGUES","AZOGUES",150,324,97,16,24,13,0,"0301","030150"
"030150004002",365,109,2,15,27,7,160,"03","CAÑAR","AZOGUES","AZOGUES",158,391,108,15,25,10,0,"0301","030150"
"030150004003",256,80,0,14,18,3,115,"03","CAÑAR","AZOGUES","AZOGUES",118,272,86,12,13,7,0,"0301","030150"
"030150004004",278,75,0,5,14,5,99,"03","CAÑAR","AZOGUES","AZOGUES",98,304,75,8,10,5,0,"0301","030150"
"030150004005",449,123,0,16,25,2,166,"03","CAÑAR","AZOGUES","AZOGUES",161,437,127,12,19,3,0,"0301","030150"
"030150004006",312,102,0,17,29,2,150,"03","CAÑAR","AZOGUES","AZOGUES",155,422,118,7,23,7,0,"0301","030150"
"030150004007",397,108,0,16,19,1,144,"03","CAÑAR","AZOGUES","AZOGUES",129,311,91,17,17,3,1,"0301","030150"
"030150004008",331,110,1,10,37,6,164,"03","CAÑAR","AZOGUES","AZOGUES",147,353,112,10,23,2,0,"0301","030150"
"030150004009",266,81,2,9,24,2,118,"03","CAÑAR","AZOGUES","AZOGUES",113,287,83,2,24,4,0,"0301","030150"
"030150004010",208,69,2,7,15,1,94,"03","CAÑAR","AZOGUES","AZOGUES",95,244,74,4,14,2,1,"0301","030150"
"030150004011",306,88,1,14,9,3,115,"03","CAÑAR","AZOGUES","AZOGUES",112,279,81,15,14,2,0,"0301","030150"
"030150004012",416,121,3,17,35,5,181,"03","CAÑAR","AZOGUES","AZOGUES",177,461,121,13,33,10,0,"0301","030150"
"030150004013",365,120,3,8,37,5,173,"03","CAÑAR","AZOGUES","AZOGUES",159,354,113,9,32,5,0,"0301","030150"
"030150005001",358,118,1,21,43,1,184,"03","CAÑAR","AZOGUES","AZOGUES",175,375,117,9,46,1,2,"0301","030150"
"030150005002",202,74,1,13,34,0,122,"03","CAÑAR","AZOGUES","AZOGUES",131,218,70,31,29,1,0,"0301","030150"
"030150005003",303,100,1,18,33,2,154,"03","CAÑAR","AZOGUES","AZOGUES",149,346,109,10,26,3,1,"0301","030150"
"030150005004",177,63,4,15,34,1,117,"03","CAÑAR","AZOGUES","AZOGUES",130,219,73,12,42,1,2,"0301","030150"
"030150005005",246,78,3,17,40,0,138,"03","CAÑAR","AZOGUES","AZOGUES",153,258,83,15,51,1,3,"0301","030150"
"030150005006",227,77,2,11,37,8,135,"03","CAÑAR","AZOGUES","AZOGUES",147,257,86,15,42,3,1,"0301","030150"
"030150005007",258,95,0,16,43,0,154,"03","CAÑAR","AZOGUES","AZOGUES",171,188,64,15,91,1,0,"0301","030150"
"030150005008",149,46,0,12,37,0,95,"03","CAÑAR","AZOGUES","AZOGUES",102,157,49,9,42,1,1,"0301","030150"
"030150005009",112,38,0,15,39,0,92,"03","CAÑAR","AZOGUES","AZOGUES",104,127,37,11,56,0,0,"0301","030150"
"030150006001",415,128,7,21,32,3,191,"03","CAÑAR","AZOGUES","AZOGUES",180,483,135,19,14,12,0,"0301","030150"
"030150006002",317,112,1,18,41,3,175,"03","CAÑAR","AZOGUES","AZOGUES",164,371,105,21,29,8,1,"0301","030150"
"030150006003",302,101,0,9,49,0,159,"03","CAÑAR","AZOGUES","AZOGUES",159,318,103,26,27,3,0,"0301","030150"
"030150006004",220,71,1,16,10,0,98,"03","CAÑAR","AZOGUES","AZOGUES",90,173,53,19,18,0,0,"0301","030150"
"030150006005",192,77,0,16,24,1,118,"03","CAÑAR","AZOGUES","AZOGUES",118,313,85,10,21,0,2,"0301","030150"
"030150006006",177,63,0,16,15,4,98,"03","CAÑAR","AZOGUES","AZOGUES",90,210,62,15,11,1,1,"0301","030150"
"030150006007",298,91,1,15,24,0,131,"03","CAÑAR","AZOGUES","AZOGUES",125,281,81,17,19,5,3,"0301","030150"
"030150006008",149,55,2,9,23,2,91,"03","CAÑAR","AZOGUES","AZOGUES",89,209,59,12,17,1,0,"0301","030150"
"030150006009",449,134,0,11,30,5,180,"03","CAÑAR","AZOGUES","AZOGUES",180,479,132,20,22,6,0,"0301","030150"
"030150007001",152,51,0,10,9,2,72,"03","CAÑAR","AZOGUES","AZOGUES",61,169,44,6,9,2,0,"0301","030150"
"030150007002",395,124,0,38,27,3,192,"03","CAÑAR","AZOGUES","AZOGUES",173,420,133,7,28,5,0,"0301","030150"
"030150007003",393,112,0,22,33,9,176,"03","CAÑAR","AZOGUES","AZOGUES",167,458,130,7,24,6,0,"0301","030150"
"030150007004",356,107,0,19,17,0,143,"03","CAÑAR","AZOGUES","AZOGUES",135,430,113,5,11,6,0,"0301","030150"
"030150007005",382,102,2,19,13,2,138,"03","CAÑAR","AZOGUES","AZOGUES",132,407,105,10,13,4,0,"0301","030150"
"030150007006",317,100,0,36,15,10,161,"03","CAÑAR","AZOGUES","AZOGUES",143,248,80,27,18,18,0,"0301","030150"
"030150007007",411,137,4,29,23,1,194,"03","CAÑAR","AZOGUES","AZOGUES",164,407,126,14,21,2,1,"0301","030150"
"030150007008",133,48,0,29,21,0,98,"03","CAÑAR","AZOGUES","AZOGUES",120,129,43,7,70,0,0,"0301","030150"
"030150007009",183,57,0,23,19,0,99,"03","CAÑAR","AZOGUES","AZOGUES",103,229,70,9,24,0,0,"0301","030150"
"030150008001",306,98,0,28,20,4,150,"03","CAÑAR","AZOGUES","AZOGUES",156,360,113,9,34,0,0,"0301","030150"
"030150008002",258,97,0,13,37,0,147,"03","CAÑAR","AZOGUES","AZOGUES",149,254,78,11,58,1,1,"0301","030150"
"030150008003",411,144,3,17,59,0,223,"03","CAÑAR","AZOGUES","AZOGUES",202,399,121,21,57,3,0,"0301","030150"
"030150008004",308,107,2,12,62,1,184,"03","CAÑAR","AZOGUES","AZOGUES",183,363,116,26,40,1,0,"0301","030150"
"030150008005",224,67,3,3,35,0,108,"03","CAÑAR","AZOGUES","AZOGUES",102,207,63,10,29,0,0,"0301","030150"
"030150008006",231,83,2,4,31,0,120,"03","CAÑAR","AZOGUES","AZOGUES",110,245,77,9,23,1,0,"0301","030150"
"030150008007",202,71,1,5,20,0,97,"03","CAÑAR","AZOGUES","AZOGUES",103,167,53,12,38,0,0,"0301","030150"
"030150008008",189,58,1,1,36,1,97,"03","CAÑAR","AZOGUES","AZOGUES",106,165,51,20,33,2,0,"0301","030150"
"030150008009",247,86,0,9,28,0,123,"03","CAÑAR","AZOGUES","AZOGUES",122,299,91,6,23,2,0,"0301","030150"
"030150008010",270,75,0,9,25,1,110,"03","CAÑAR","AZOGUES","AZOGUES",121,346,97,1,21,2,0,"0301","030150"
"030150008011",276,84,0,11,18,5,118,"03","CAÑAR","AZOGUES","AZOGUES",127,269,78,12,32,5,0,"0301","030150"
"030150008012",362,103,0,17,22,11,153,"03","CAÑAR","AZOGUES","AZOGUES",174,314,97,11,64,0,2,"0301","030150"
"030150009001",282,87,0,57,15,4,163,"03","CAÑAR","AZOGUES","AZOGUES",148,302,91,11,39,7,0,"0301","030150"
"030150009002",400,106,2,16,14,6,144,"03","CAÑAR","AZOGUES","AZOGUES",141,418,118,3,13,7,0,"0301","030150"
"030150009003",362,108,2,24,16,3,153,"03","CAÑAR","AZOGUES","AZOGUES",149,392,119,15,10,5,0,"0301","030150"
"030150009004",335,93,0,31,25,4,153,"03","CAÑAR","AZOGUES","AZOGUES",150,380,100,12,32,6,0,"0301","030150"
"030150009005",393,120,0,27,22,3,172,"03","CAÑAR","AZOGUES","AZOGUES",157,425,128,10,16,3,0,"0301","030150"
"030150009006",294,84,0,11,15,4,114,"03","CAÑAR","AZOGUES","AZOGUES",107,281,81,6,9,11,0,"0301","030150"
"030150009007",325,100,0,11,18,9,138,"03","CAÑAR","AZOGUES","AZOGUES",136,297,92,10,16,18,0,"0301","030150"
"030150009008",389,116,0,15,12,7,150,"03","CAÑAR","AZOGUES","AZOGUES",145,366,98,17,22,8,0,"0301","030150"
"030150010001",351,99,2,20,31,18,170,"03","CAÑAR","AZOGUES","AZOGUES",153,410,109,11,23,10,0,"0301","030150"
"030150010002",217,65,0,36,31,1,133,"03","CAÑAR","AZOGUES","AZOGUES",124,251,72,13,33,5,1,"0301","030150"
"030150010003",227,77,1,44,11,7,140,"03","CAÑAR","AZOGUES","AZOGUES",136,256,78,11,38,6,3,"0301","030150"
"030150010004",206,75,1,30,15,7,128,"03","CAÑAR","AZOGUES","AZOGUES",118,223,82,4,27,4,1,"0301","030150"
"030150010005",177,57,0,29,20,5,111,"03","CAÑAR","AZOGUES","AZOGUES",108,203,60,11,33,4,0,"0301","030150"
"030150010006",144,57,0,29,14,2,102,"03","CAÑAR","AZOGUES","AZOGUES",97,172,63,4,25,5,0,"0301","030150"
"030150010007",258,70,1,19,13,10,113,"03","CAÑAR","AZOGUES","AZOGUES",105,225,68,9,12,16,0,"0301","030150"
"030150010008",249,72,1,15,25,1,114,"03","CAÑAR","AZOGUES","AZOGUES",113,254,71,19,16,7,0,"0301","030150"
"030150011001",212,70,0,26,9,8,113,"03","CAÑAR","AZOGUES","AZOGUES",113,215,61,11,34,7,0,"0301","030150"
"030150011002",208,62,0,7,13,30,112,"03","CAÑAR","AZOGUES","AZOGUES",120,230,68,5,40,7,0,"0301","030150"
"030150011003",219,59,0,2,24,17,102,"03","CAÑAR","AZOGUES","AZOGUES",101,218,53,8,27,13,0,"0301","030150"
"030150011004",274,79,1,15,18,5,118,"03","CAÑAR","AZOGUES","AZOGUES",124,284,82,23,11,6,2,"0301","030150"
"030150011005",417,124,2,23,6,15,170,"03","CAÑAR","AZOGUES","AZOGUES",171,386,112,18,25,16,0,"0301","030150"
"030150011006",443,121,5,14,28,6,174,"03","CAÑAR","AZOGUES","AZOGUES",182,356,117,19,27,17,2,"0301","030150"
"030150011007",480,144,2,20,42,0,208,"03","CAÑAR","AZOGUES","AZOGUES",200,513,139,20,37,4,0,"0301","030150"
"030150011008",329,110,0,15,33,19,177,"03","CAÑAR","AZOGUES","AZOGUES",170,313,96,9,30,35,0,"0301","030150"
"030150011009",378,100,3,20,18,6,147,"03","CAÑAR","AZOGUES","AZOGUES",142,360,100,15,24,3,0,"0301","030150"
"030150012001",462,136,1,16,10,4,167,"03","CAÑAR","AZOGUES","AZOGUES",157,458,123,10,16,8,0,"0301","030150"
"030150012002",338,98,1,0,20,3,122,"03","CAÑAR","AZOGUES","AZOGUES",112,311,84,1,14,13,0,"0301","030150"
"030150012003",323,100,0,3,8,0,111,"03","CAÑAR","AZOGUES","AZOGUES",110,296,92,9,9,0,0,"0301","030150"
"030150012004",366,118,2,10,37,3,170,"03","CAÑAR","AZOGUES","AZOGUES",160,356,114,10,30,6,0,"0301","030150"
"030150012005",418,116,3,23,27,10,179,"03","CAÑAR","AZOGUES","AZOGUES",175,383,105,38,18,14,0,"0301","030150"
"030150012006",484,142,0,14,11,6,173,"03","CAÑAR","AZOGUES","AZOGUES",152,372,109,6,20,17,0,"0301","030150"
